order_id,order_date,customer_id,customer_segment,region,marketing_channel,product_id,product_name,category,tier,units_sold,standard_price,discount_pct,final_price,revenue,cost,profit,profit_margin_pct,returned,customer_rating,month,month_num,discount_band,adjusted_profit,unit_cost,seasonality_multiplier,channel_discount_multiplier,category_cost_multiplier,discount_effect,return_probability
ORD009977,2024-09-01,CUST02429,New,London,Organic,SKU070,Skipping Rope Budget,Fitness,Budget,2,14.32,5,14.51,29.02,20.79,8.24,0.28,0,3,September,9,1-5%,8.24,10.94,1.06,0.88,0.95,0.956,0.05
ORD009978,2024-10-01,CUST02430,New,South West,Affiliate,SKU096,Facial Roller Premium,Beauty,Premium,2,59.83,5,63.59,127.18,44.44,82.74,0.65,1,5,October,10,1-5%,-41.37,24.69,1.12,1.02,0.9,0.949,0.07
ORD009978,2024-10-01,CUST02430,New,South West,Affiliate,SKU078,LED Mirror Premium,Beauty,Premium,1,88.11,10,88.62,88.62,34.33,54.29,0.61,0,5,October,10,6-10%,54.29,38.14,1.12,1.02,0.9,0.898,0.07
ORD009978,2024-10-01,CUST02430,New,South West,Affiliate,SKU095,Facial Roller Mid,Beauty,Mid,2,30.98,5,32.93,65.86,30.06,35.8,0.54,0,3,October,10,1-5%,35.8,16.7,1.12,1.02,0.9,0.949,0.07
ORD009978,2024-10-01,CUST02430,New,South West,Affiliate,SKU026,Air Fryer Liners Mid,Home & Kitchen,Mid,2,23.27,5,24.73,49.47,24.34,25.13,0.51,0,5,October,10,1-5%,25.13,12.17,1.12,1.02,1.0,0.949,0.07
ORD009979,2024-09-23,CUST02430,New,South West,Email,SKU016,Phone Tripod Budget,Electronics,Budget,2,9.2,0,9.75,19.5,14.39,5.12,0.26,0,5,September,9,No Discount,5.12,6.66,1.06,0.92,1.08,1.0,0.04
ORD009980,2024-01-21,CUST02431,Repeat,London,Google Ads,SKU041,Dish Rack Mid,Home & Kitchen,Mid,2,38.99,0,31.97,63.94,55.9,8.04,0.13,0,3,January,1,No Discount,8.04,27.95,0.82,1.05,1.0,1.0,0.07
ORD009980,2024-01-21,CUST02431,Repeat,London,Google Ads,SKU071,Skipping Rope Mid,Fitness,Mid,1,35.37,0,29.0,29.0,23.81,5.2,0.18,0,4,January,1,No Discount,5.2,25.06,0.82,1.05,0.95,1.0,0.07
ORD009980,2024-01-21,CUST02431,Repeat,London,Google Ads,SKU003,Wireless Charger Premium,Electronics,Premium,1,49.09,0,40.25,40.25,27.51,12.75,0.32,1,4,January,1,No Discount,-6.37,25.47,0.82,1.05,1.08,1.0,0.07
ORD009981,2024-02-19,CUST02431,Repeat,London,Email,SKU057,Resistance Bands Premium,Fitness,Premium,3,63.71,5,52.27,156.81,96.53,60.28,0.38,1,5,February,2,1-5%,-30.14,33.87,0.86,0.92,0.95,0.954,0.04
ORD009981,2024-02-19,CUST02431,Repeat,London,Email,SKU105,Pet Blanket Premium,Pet Supplies,Premium,2,63.13,5,51.79,103.59,72.62,30.97,0.3,0,5,February,2,1-5%,30.97,37.05,0.86,0.92,0.98,0.954,0.04
ORD009981,2024-02-19,CUST02431,Repeat,London,Email,SKU082,Scalp Massager Budget,Beauty,Budget,3,8.45,10,6.6,19.8,15.26,4.54,0.23,0,4,February,2,6-10%,4.54,5.65,0.86,0.92,0.9,0.908,0.04
ORD009981,2024-02-19,CUST02431,Repeat,London,Email,SKU056,Resistance Bands Mid,Fitness,Mid,2,34.67,0,29.82,59.63,46.83,12.8,0.21,0,5,February,2,No Discount,12.8,24.65,0.86,0.92,0.95,1.0,0.04
ORD009982,2024-03-17,CUST02431,Repeat,London,TikTok,SKU089,Nail Kit Mid,Beauty,Mid,1,37.02,5,32.1,32.1,17.35,14.75,0.46,0,4,March,3,1-5%,14.75,19.28,0.92,1.15,0.9,0.9425,0.11
ORD009982,2024-03-17,CUST02431,Repeat,London,TikTok,SKU062,Ankle Weights Mid,Fitness,Mid,1,37.92,5,32.88,32.88,25.21,7.67,0.23,0,5,March,3,1-5%,7.67,26.54,0.92,1.15,0.95,0.9425,0.11
ORD009983,2024-02-22,CUST02431,Repeat,London,TikTok,SKU024,LED Desk Lamp Premium,Electronics,Premium,2,88.12,5,71.43,142.85,109.4,33.45,0.23,0,5,February,2,1-5%,33.45,50.65,0.86,1.15,1.08,0.9425,0.11
ORD009983,2024-02-22,CUST02431,Repeat,London,TikTok,SKU094,Facial Roller Budget,Beauty,Budget,3,15.55,5,12.6,37.81,32.91,4.9,0.13,0,5,February,2,1-5%,4.9,12.19,0.86,1.15,0.9,0.9425,0.11
ORD009983,2024-02-22,CUST02431,Repeat,London,TikTok,SKU030,Storage Basket Premium,Home & Kitchen,Premium,3,74.55,5,60.43,181.28,137.67,43.61,0.24,0,5,February,2,1-5%,43.61,45.89,0.86,1.15,1.0,0.9425,0.11
ORD009983,2024-02-22,CUST02431,Repeat,London,TikTok,SKU037,Food Container Set Budget,Home & Kitchen,Budget,2,11.25,5,9.12,18.24,15.2,3.04,0.17,0,5,February,2,1-5%,3.04,7.6,0.86,1.15,1.0,0.9425,0.11
ORD009984,2024-09-16,CUST02431,Repeat,London,Google Ads,SKU111,Training Pads Premium,Pet Supplies,Premium,1,70.29,10,66.68,66.68,42.14,24.54,0.37,0,4,September,9,6-10%,24.54,43.0,1.06,1.05,0.98,0.895,0.07
ORD009984,2024-09-16,CUST02431,Repeat,London,Google Ads,SKU069,Protein Shaker Premium,Fitness,Premium,3,55.97,5,56.21,168.64,80.8,87.84,0.52,0,4,September,9,1-5%,87.84,28.35,1.06,1.05,0.95,0.9475,0.07
ORD009985,2024-11-13,CUST02431,Repeat,London,Facebook Ads,SKU003,Wireless Charger Premium,Electronics,Premium,1,49.09,0,62.84,62.84,27.51,35.33,0.56,0,4,November,11,No Discount,35.33,25.47,1.28,1.08,1.08,1.0,0.08
ORD009985,2024-11-13,CUST02431,Repeat,London,Facebook Ads,SKU036,Coffee Grinder Premium,Home & Kitchen,Premium,1,72.6,10,82.89,82.89,42.88,40.01,0.48,0,4,November,11,6-10%,40.01,42.88,1.28,1.08,1.0,0.892,0.08
ORD009985,2024-11-13,CUST02431,Repeat,London,Facebook Ads,SKU032,Kitchen Scale Mid,Home & Kitchen,Mid,1,30.21,5,36.58,36.58,21.19,15.39,0.42,0,4,November,11,1-5%,15.39,21.19,1.28,1.08,1.0,0.946,0.08
ORD009986,2024-04-13,CUST02432,Repeat,Scotland,Email,SKU111,Training Pads Premium,Pet Supplies,Premium,3,70.29,10,61.27,183.81,126.42,57.39,0.31,0,4,April,4,6-10%,57.39,43.0,0.96,0.92,0.98,0.908,0.04
ORD009986,2024-04-13,CUST02432,Repeat,Scotland,Email,SKU046,Spice Rack Budget,Home & Kitchen,Budget,2,16.09,0,15.45,30.89,21.4,9.49,0.31,0,5,April,4,No Discount,9.49,10.7,0.96,0.92,1.0,1.0,0.04
ORD009986,2024-04-13,CUST02432,Repeat,Scotland,Email,SKU067,Protein Shaker Budget,Fitness,Budget,3,16.58,10,14.45,43.36,32.69,10.67,0.25,0,5,April,4,6-10%,10.67,11.47,0.96,0.92,0.95,0.908,0.04
ORD009986,2024-04-13,CUST02432,Repeat,Scotland,Email,SKU064,Gym Gloves Budget,Fitness,Budget,1,16.14,5,14.78,14.78,10.76,4.02,0.27,0,4,April,4,1-5%,4.02,11.33,0.96,0.92,0.95,0.954,0.04
ORD009987,2024-12-03,CUST02432,Repeat,Scotland,Organic,SKU027,Air Fryer Liners Premium,Home & Kitchen,Premium,1,51.88,10,57.72,57.72,25.52,32.2,0.56,0,4,December,12,6-10%,32.2,25.52,1.22,0.88,1.0,0.912,0.05
ORD009987,2024-12-03,CUST02432,Repeat,Scotland,Organic,SKU086,Hair Towel Mid,Beauty,Mid,1,27.2,10,30.26,30.26,17.41,12.86,0.42,0,4,December,12,6-10%,12.86,19.34,1.22,0.88,0.9,0.912,0.05
ORD009987,2024-12-03,CUST02432,Repeat,Scotland,Organic,SKU077,LED Mirror Mid,Beauty,Mid,2,28.31,0,34.54,69.08,35.5,33.58,0.49,0,4,December,12,No Discount,33.58,19.72,1.22,0.88,0.9,1.0,0.05
ORD009988,2024-11-23,CUST02432,Repeat,Scotland,TikTok,SKU043,Reusable Water Bottle Budget,Home & Kitchen,Budget,1,16.51,10,18.7,18.7,11.98,6.72,0.36,1,4,November,11,6-10%,-3.36,11.98,1.28,1.15,1.0,0.885,0.11
ORD009988,2024-11-23,CUST02432,Repeat,Scotland,TikTok,SKU047,Spice Rack Mid,Home & Kitchen,Mid,3,32.3,5,38.97,116.9,52.53,64.37,0.55,0,5,November,11,1-5%,64.37,17.51,1.28,1.15,1.0,0.9425,0.11
ORD009988,2024-11-23,CUST02432,Repeat,Scotland,TikTok,SKU060,Massage Ball Premium,Fitness,Premium,3,41.33,15,43.78,131.33,59.62,71.71,0.55,0,5,November,11,11-15%,71.71,20.92,1.28,1.15,0.95,0.8275,0.11
ORD009989,2024-03-31,CUST02432,Repeat,Scotland,Organic,SKU051,Yoga Mat Premium,Fitness,Premium,1,67.03,5,58.95,58.95,25.86,33.1,0.56,0,4,March,3,1-5%,33.1,27.22,0.92,0.88,0.95,0.956,0.05
ORD009989,2024-03-31,CUST02432,Repeat,Scotland,Organic,SKU050,Yoga Mat Mid,Fitness,Mid,1,29.49,5,25.94,25.94,16.68,9.26,0.36,0,5,March,3,1-5%,9.26,17.56,0.92,0.88,0.95,0.956,0.05
ORD009989,2024-03-31,CUST02432,Repeat,Scotland,Organic,SKU074,Face Serum Mid,Beauty,Mid,3,19.79,5,17.41,52.22,34.48,17.74,0.34,0,4,March,3,1-5%,17.74,12.77,0.92,0.88,0.9,0.956,0.05
ORD009989,2024-03-31,CUST02432,Repeat,Scotland,Organic,SKU085,Hair Towel Budget,Beauty,Budget,2,14.85,5,13.06,26.12,18.18,7.94,0.3,0,5,March,3,1-5%,7.94,10.1,0.92,0.88,0.9,0.956,0.05
ORD009990,2024-09-06,CUST02432,Repeat,Scotland,Google Ads,SKU072,Skipping Rope Premium,Fitness,Premium,3,57.55,15,51.4,154.19,75.38,78.8,0.51,0,4,September,9,11-15%,78.8,26.45,1.06,1.05,0.95,0.8425,0.07
ORD009990,2024-09-06,CUST02432,Repeat,Scotland,Google Ads,SKU020,Portable Power Bank Mid,Electronics,Mid,2,37.17,10,35.26,70.53,43.48,27.05,0.38,0,4,September,9,6-10%,27.05,20.13,1.06,1.05,1.08,0.895,0.07
ORD009990,2024-09-06,CUST02432,Repeat,Scotland,Google Ads,SKU115,Pet Grooming Glove Budget,Pet Supplies,Budget,3,17.29,5,17.37,52.1,39.28,12.82,0.25,0,3,September,9,1-5%,12.82,13.36,1.06,1.05,0.98,0.9475,0.07
ORD009991,2024-11-03,CUST02433,New,Wales,Google Ads,SKU059,Massage Ball Mid,Fitness,Mid,3,31.77,0,40.67,122.0,53.27,68.73,0.56,0,4,November,11,No Discount,68.73,18.69,1.28,1.05,0.95,1.0,0.07
ORD009991,2024-11-03,CUST02433,New,Wales,Google Ads,SKU051,Yoga Mat Premium,Fitness,Premium,3,67.03,5,81.29,243.88,77.58,166.3,0.68,0,5,November,11,1-5%,166.3,27.22,1.28,1.05,0.95,0.9475,0.07
ORD009991,2024-11-03,CUST02433,New,Wales,Google Ads,SKU016,Phone Tripod Budget,Electronics,Budget,2,9.2,5,11.16,22.32,14.39,7.93,0.36,0,5,November,11,1-5%,7.93,6.66,1.28,1.05,1.08,0.9475,0.07
ORD009991,2024-11-03,CUST02433,New,Wales,Google Ads,SKU069,Protein Shaker Premium,Fitness,Premium,3,55.97,5,67.88,203.64,80.8,122.84,0.6,0,5,November,11,1-5%,122.84,28.35,1.28,1.05,0.95,0.9475,0.07
ORD009992,2024-03-31,CUST02434,Repeat,North West,TikTok,SKU029,Storage Basket Mid,Home & Kitchen,Mid,3,31.0,0,28.52,85.56,57.42,28.14,0.33,0,3,March,3,No Discount,28.14,19.14,0.92,1.15,1.0,1.0,0.11
ORD009993,2024-01-13,CUST02434,Repeat,North West,Google Ads,SKU022,LED Desk Lamp Budget,Electronics,Budget,3,16.18,10,11.87,35.62,38.43,-2.8,-0.08,0,4,January,1,6-10%,-2.8,11.86,0.82,1.05,1.08,0.895,0.07
ORD009993,2024-01-13,CUST02434,Repeat,North West,Google Ads,SKU039,Food Container Set Premium,Home & Kitchen,Premium,3,79.74,5,61.95,185.86,126.03,59.83,0.32,0,4,January,1,1-5%,59.83,42.01,0.82,1.05,1.0,0.9475,0.07
ORD009993,2024-01-13,CUST02434,Repeat,North West,Google Ads,SKU001,Wireless Charger Budget,Electronics,Budget,2,11.75,5,9.13,18.26,18.23,0.03,0.0,0,5,January,1,1-5%,0.03,8.44,0.82,1.05,1.08,0.9475,0.07
ORD009994,2024-08-17,CUST02434,Repeat,North West,Email,SKU102,Cat Brush Premium,Pet Supplies,Premium,1,65.17,0,63.87,63.87,28.75,35.11,0.55,0,5,August,8,No Discount,35.11,29.34,0.98,0.92,0.98,1.0,0.04
ORD009994,2024-08-17,CUST02434,Repeat,North West,Email,SKU103,Pet Blanket Budget,Pet Supplies,Budget,1,14.28,0,13.99,13.99,9.28,4.71,0.34,0,4,August,8,No Discount,4.71,9.47,0.98,0.92,0.98,1.0,0.04
ORD009994,2024-08-17,CUST02434,Repeat,North West,Email,SKU088,Nail Kit Budget,Beauty,Budget,1,17.7,5,16.55,16.55,11.79,4.76,0.29,0,5,August,8,1-5%,4.76,13.1,0.98,0.92,0.9,0.954,0.04
ORD009994,2024-08-17,CUST02434,Repeat,North West,Email,SKU100,Cat Brush Budget,Pet Supplies,Budget,3,16.97,10,15.1,45.3,39.45,5.85,0.13,1,5,August,8,6-10%,-2.92,13.42,0.98,0.92,0.98,0.908,0.04
ORD009995,2024-02-07,CUST02434,Repeat,North West,Email,SKU086,Hair Towel Mid,Beauty,Mid,2,27.2,5,22.32,44.63,34.81,9.82,0.22,0,5,February,2,1-5%,9.82,19.34,0.86,0.92,0.9,0.954,0.04
ORD009995,2024-02-07,CUST02434,Repeat,North West,Email,SKU073,Face Serum Budget,Beauty,Budget,2,14.18,5,11.63,23.27,17.89,5.38,0.23,0,4,February,2,1-5%,5.38,9.94,0.86,0.92,0.9,0.954,0.04
ORD009995,2024-02-07,CUST02434,Repeat,North West,Email,SKU014,Webcam Mid,Electronics,Mid,3,20.55,10,16.05,48.14,43.55,4.6,0.1,0,3,February,2,6-10%,4.6,13.44,0.86,0.92,1.08,0.908,0.04
ORD009995,2024-02-07,CUST02434,Repeat,North West,Email,SKU035,Coffee Grinder Mid,Home & Kitchen,Mid,2,18.2,5,14.93,29.86,26.18,3.68,0.12,0,5,February,2,1-5%,3.68,13.09,0.86,0.92,1.0,0.954,0.04
ORD009996,2024-01-24,CUST02434,Repeat,North West,Facebook Ads,SKU061,Ankle Weights Budget,Fitness,Budget,3,11.88,5,9.22,27.65,24.62,3.02,0.11,0,3,January,1,1-5%,3.02,8.64,0.82,1.08,0.95,0.946,0.08
ORD009997,2024-01-01,CUST02434,Repeat,North West,TikTok,SKU024,LED Desk Lamp Premium,Electronics,Premium,1,88.12,5,68.1,68.1,54.7,13.4,0.2,0,4,January,1,1-5%,13.4,50.65,0.82,1.15,1.08,0.9425,0.11
ORD009997,2024-01-01,CUST02434,Repeat,North West,TikTok,SKU097,Dog Toy Budget,Pet Supplies,Budget,3,9.47,5,7.32,21.96,21.61,0.35,0.02,0,5,January,1,1-5%,0.35,7.35,0.82,1.15,0.98,0.9425,0.11
ORD009997,2024-01-01,CUST02434,Repeat,North West,TikTok,SKU016,Phone Tripod Budget,Electronics,Budget,3,9.2,0,7.54,22.63,21.58,1.05,0.05,0,5,January,1,No Discount,1.05,6.66,0.82,1.15,1.08,1.0,0.11
ORD009997,2024-01-01,CUST02434,Repeat,North West,TikTok,SKU104,Pet Blanket Mid,Pet Supplies,Mid,2,34.46,0,28.26,56.51,43.63,12.88,0.23,0,5,January,1,No Discount,12.88,22.26,0.82,1.15,0.98,1.0,0.11
ORD009998,2024-03-24,CUST02434,Repeat,North West,Facebook Ads,SKU067,Protein Shaker Budget,Fitness,Budget,2,16.58,15,12.78,25.57,21.79,3.77,0.15,1,3,March,3,11-15%,-1.89,11.47,0.92,1.08,0.95,0.838,0.08
ORD009998,2024-03-24,CUST02434,Repeat,North West,Facebook Ads,SKU077,LED Mirror Mid,Beauty,Mid,1,28.31,5,24.64,24.64,17.75,6.89,0.28,0,5,March,3,1-5%,6.89,19.72,0.92,1.08,0.9,0.946,0.08
ORD009999,2024-09-17,CUST02435,Repeat,Wales,Organic,SKU061,Ankle Weights Budget,Fitness,Budget,2,11.88,0,12.59,25.19,16.42,8.77,0.35,0,4,September,9,No Discount,8.77,8.64,1.06,0.88,0.95,1.0,0.05
ORD009999,2024-09-17,CUST02435,Repeat,Wales,Organic,SKU042,Dish Rack Premium,Home & Kitchen,Premium,2,88.18,10,85.25,170.49,97.66,72.83,0.43,0,5,September,9,6-10%,72.83,48.83,1.06,0.88,1.0,0.912,0.05
ORD010000,2024-07-06,CUST02435,Repeat,Wales,Email,SKU037,Food Container Set Budget,Home & Kitchen,Budget,3,11.25,5,10.73,32.2,22.8,9.4,0.29,0,3,July,7,1-5%,9.4,7.6,1.0,0.92,1.0,0.954,0.04
ORD010000,2024-07-06,CUST02435,Repeat,Wales,Email,SKU035,Coffee Grinder Mid,Home & Kitchen,Mid,2,18.2,5,17.36,34.73,26.18,8.55,0.25,0,5,July,7,1-5%,8.55,13.09,1.0,0.92,1.0,0.954,0.04
ORD010000,2024-07-06,CUST02435,Repeat,Wales,Email,SKU068,Protein Shaker Mid,Fitness,Mid,2,36.18,5,34.52,69.03,44.14,24.89,0.36,0,4,July,7,1-5%,24.89,23.23,1.0,0.92,0.95,0.954,0.04
ORD010001,2024-12-27,CUST02435,Repeat,Wales,TikTok,SKU096,Facial Roller Premium,Beauty,Premium,1,59.83,10,64.6,64.6,22.22,42.38,0.66,0,5,December,12,6-10%,42.38,24.69,1.22,1.15,0.9,0.885,0.11
ORD010002,2024-10-25,CUST02435,Repeat,Wales,Email,SKU097,Dog Toy Budget,Pet Supplies,Budget,1,9.47,0,10.61,10.61,7.2,3.4,0.32,0,4,October,10,No Discount,3.4,7.35,1.12,0.92,0.98,1.0,0.04
ORD010002,2024-10-25,CUST02435,Repeat,Wales,Email,SKU060,Massage Ball Premium,Fitness,Premium,3,41.33,5,44.16,132.48,59.62,72.86,0.55,0,4,October,10,1-5%,72.86,20.92,1.12,0.92,0.95,0.954,0.04
ORD010003,2024-01-18,CUST02435,Repeat,Wales,Organic,SKU077,LED Mirror Mid,Beauty,Mid,1,28.31,5,22.19,22.19,17.75,4.44,0.2,0,4,January,1,1-5%,4.44,19.72,0.82,0.88,0.9,0.956,0.05
ORD010003,2024-01-18,CUST02435,Repeat,Wales,Organic,SKU018,Phone Tripod Premium,Electronics,Premium,1,85.38,0,70.01,70.01,42.52,27.49,0.39,0,4,January,1,No Discount,27.49,39.37,0.82,0.88,1.08,1.0,0.05
ORD010003,2024-01-18,CUST02435,Repeat,Wales,Organic,SKU075,Face Serum Premium,Beauty,Premium,3,89.3,5,70.0,210.01,151.69,58.33,0.28,0,5,January,1,1-5%,58.33,56.18,0.82,0.88,0.9,0.956,0.05
ORD010004,2024-11-07,CUST02435,Repeat,Wales,Email,SKU019,Portable Power Bank Budget,Electronics,Budget,1,10.29,0,13.17,13.17,8.8,4.37,0.33,0,4,November,11,No Discount,4.37,8.15,1.28,0.92,1.08,1.0,0.04
ORD010004,2024-11-07,CUST02435,Repeat,Wales,Email,SKU080,Makeup Organiser Mid,Beauty,Mid,1,39.85,0,51.01,51.01,18.86,32.14,0.63,0,4,November,11,No Discount,32.14,20.96,1.28,0.92,0.9,1.0,0.04
ORD010004,2024-11-07,CUST02435,Repeat,Wales,Email,SKU031,Kitchen Scale Budget,Home & Kitchen,Budget,2,11.41,5,13.93,27.87,15.3,12.57,0.45,0,5,November,11,1-5%,12.57,7.65,1.28,0.92,1.0,0.954,0.04
ORD010005,2024-08-20,CUST02435,Repeat,Wales,Google Ads,SKU118,Litter Mat Budget,Pet Supplies,Budget,1,11.37,5,10.56,10.56,7.26,3.3,0.31,0,5,August,8,1-5%,3.3,7.41,0.98,1.05,0.98,0.9475,0.07
ORD010005,2024-08-20,CUST02435,Repeat,Wales,Google Ads,SKU106,Treat Pouch Budget,Pet Supplies,Budget,1,15.13,0,14.83,14.83,10.82,4.01,0.27,0,5,August,8,No Discount,4.01,11.04,0.98,1.05,0.98,1.0,0.07
ORD010005,2024-08-20,CUST02435,Repeat,Wales,Google Ads,SKU060,Massage Ball Premium,Fitness,Premium,1,41.33,10,36.25,36.25,19.87,16.38,0.45,0,4,August,8,6-10%,16.38,20.92,0.98,1.05,0.95,0.895,0.07
ORD010006,2024-06-16,CUST02436,Repeat,Scotland,Google Ads,SKU079,Makeup Organiser Budget,Beauty,Budget,1,10.24,10,9.44,9.44,6.04,3.4,0.36,0,4,June,6,6-10%,3.4,6.71,1.03,1.05,0.9,0.895,0.07
ORD010007,2024-05-31,CUST02436,Repeat,Scotland,Google Ads,SKU104,Pet Blanket Mid,Pet Supplies,Mid,3,34.46,10,30.84,92.53,65.44,27.08,0.29,0,4,May,5,6-10%,27.08,22.26,1.0,1.05,0.98,0.895,0.07
ORD010007,2024-05-31,CUST02436,Repeat,Scotland,Google Ads,SKU050,Yoga Mat Mid,Fitness,Mid,3,29.49,0,29.49,88.47,50.05,38.42,0.43,0,5,May,5,No Discount,38.42,17.56,1.0,1.05,0.95,1.0,0.07
ORD010008,2024-08-17,CUST02436,Repeat,Scotland,Email,SKU006,USB Hub Premium,Electronics,Premium,3,43.25,10,38.49,115.46,62.76,52.7,0.46,0,5,August,8,6-10%,52.7,19.37,0.98,0.92,1.08,0.908,0.04
ORD010008,2024-08-17,CUST02436,Repeat,Scotland,Email,SKU109,Training Pads Budget,Pet Supplies,Budget,3,15.89,10,14.14,42.42,34.05,8.37,0.2,0,4,August,8,6-10%,8.37,11.58,0.98,0.92,0.98,0.908,0.04
ORD010008,2024-08-17,CUST02436,Repeat,Scotland,Email,SKU042,Dish Rack Premium,Home & Kitchen,Premium,3,88.18,15,74.49,223.47,146.49,76.98,0.34,0,5,August,8,11-15%,76.98,48.83,0.98,0.92,1.0,0.862,0.04
ORD010009,2024-09-30,CUST02436,Repeat,Scotland,Facebook Ads,SKU020,Portable Power Bank Mid,Electronics,Mid,2,37.17,5,37.27,74.55,43.48,31.06,0.42,0,5,September,9,1-5%,31.06,20.13,1.06,1.08,1.08,0.946,0.08
ORD010009,2024-09-30,CUST02436,Repeat,Scotland,Facebook Ads,SKU084,Scalp Massager Premium,Beauty,Premium,3,74.91,5,75.12,225.35,90.32,135.04,0.6,0,5,September,9,1-5%,135.04,33.45,1.06,1.08,0.9,0.946,0.08
ORD010009,2024-09-30,CUST02436,Repeat,Scotland,Facebook Ads,SKU078,LED Mirror Premium,Beauty,Premium,2,88.11,5,88.35,176.71,68.65,108.05,0.61,0,5,September,9,1-5%,108.05,38.14,1.06,1.08,0.9,0.946,0.08
ORD010010,2024-06-25,CUST02437,Repeat,Scotland,Organic,SKU072,Skipping Rope Premium,Fitness,Premium,2,57.55,10,54.06,108.12,50.26,57.87,0.54,0,5,June,6,6-10%,57.87,26.45,1.03,0.88,0.95,0.912,0.05
ORD010010,2024-06-25,CUST02437,Repeat,Scotland,Organic,SKU059,Massage Ball Mid,Fitness,Mid,2,31.77,0,32.72,65.45,35.51,29.94,0.46,0,5,June,6,No Discount,29.94,18.69,1.03,0.88,0.95,1.0,0.05
ORD010010,2024-06-25,CUST02437,Repeat,Scotland,Organic,SKU105,Pet Blanket Premium,Pet Supplies,Premium,2,63.13,5,62.16,124.33,72.62,51.71,0.42,0,5,June,6,1-5%,51.71,37.05,1.03,0.88,0.98,0.956,0.05
ORD010011,2024-07-09,CUST02437,Repeat,Scotland,Google Ads,SKU085,Hair Towel Budget,Beauty,Budget,1,14.85,10,13.29,13.29,9.09,4.2,0.32,0,4,July,7,6-10%,4.2,10.1,1.0,1.05,0.9,0.895,0.07
ORD010011,2024-07-09,CUST02437,Repeat,Scotland,Google Ads,SKU020,Portable Power Bank Mid,Electronics,Mid,1,37.17,5,35.22,35.22,21.74,13.48,0.38,0,4,July,7,1-5%,13.48,20.13,1.0,1.05,1.08,0.9475,0.07
ORD010011,2024-07-09,CUST02437,Repeat,Scotland,Google Ads,SKU036,Coffee Grinder Premium,Home & Kitchen,Premium,2,72.6,5,68.79,137.58,85.76,51.82,0.38,1,3,July,7,1-5%,-25.91,42.88,1.0,1.05,1.0,0.9475,0.07
ORD010012,2024-10-03,CUST02437,Repeat,Scotland,Google Ads,SKU015,Webcam Premium,Electronics,Premium,2,76.48,15,72.17,144.33,87.87,56.46,0.39,0,3,October,10,11-15%,56.46,40.68,1.12,1.05,1.08,0.8425,0.07
ORD010012,2024-10-03,CUST02437,Repeat,Scotland,Google Ads,SKU093,Travel Toiletry Bag Premium,Beauty,Premium,2,83.83,10,84.03,168.06,97.0,71.06,0.42,0,5,October,10,6-10%,71.06,53.89,1.12,1.05,0.9,0.895,0.07
ORD010012,2024-10-03,CUST02437,Repeat,Scotland,Google Ads,SKU092,Travel Toiletry Bag Mid,Beauty,Mid,2,32.77,0,36.7,73.4,36.34,37.06,0.5,0,3,October,10,No Discount,37.06,20.19,1.12,1.05,0.9,1.0,0.07
ORD010012,2024-10-03,CUST02437,Repeat,Scotland,Google Ads,SKU048,Spice Rack Premium,Home & Kitchen,Premium,1,68.91,0,77.18,77.18,35.45,41.73,0.54,0,5,October,10,No Discount,41.73,35.45,1.12,1.05,1.0,1.0,0.07
ORD010013,2024-03-20,CUST02437,Repeat,Scotland,Facebook Ads,SKU013,Webcam Budget,Electronics,Budget,3,8.06,5,7.01,21.04,18.18,2.87,0.14,0,4,March,3,1-5%,2.87,5.61,0.92,1.08,1.08,0.946,0.08
ORD010013,2024-03-20,CUST02437,Repeat,Scotland,Facebook Ads,SKU097,Dog Toy Budget,Pet Supplies,Budget,3,9.47,10,7.77,23.31,21.61,1.71,0.07,0,3,March,3,6-10%,1.71,7.35,0.92,1.08,0.98,0.892,0.08
ORD010013,2024-03-20,CUST02437,Repeat,Scotland,Facebook Ads,SKU095,Facial Roller Mid,Beauty,Mid,2,30.98,5,26.96,53.93,30.06,23.87,0.44,0,4,March,3,1-5%,23.87,16.7,0.92,1.08,0.9,0.946,0.08
ORD010014,2024-05-03,CUST02438,New,South West,Affiliate,SKU006,USB Hub Premium,Electronics,Premium,3,43.25,0,43.25,129.75,62.76,66.99,0.52,0,3,May,5,No Discount,66.99,19.37,1.0,1.02,1.08,1.0,0.07
ORD010014,2024-05-03,CUST02438,New,South West,Affiliate,SKU119,Litter Mat Mid,Pet Supplies,Mid,3,32.99,0,32.99,98.97,60.68,38.29,0.39,0,5,May,5,No Discount,38.29,20.64,1.0,1.02,0.98,1.0,0.07
ORD010014,2024-05-03,CUST02438,New,South West,Affiliate,SKU038,Food Container Set Mid,Home & Kitchen,Mid,1,26.09,10,23.43,23.43,13.71,9.72,0.41,0,5,May,5,6-10%,9.72,13.71,1.0,1.02,1.0,0.898,0.07
ORD010014,2024-05-03,CUST02438,New,South West,Affiliate,SKU055,Resistance Bands Budget,Fitness,Budget,2,17.55,0,17.55,35.1,23.86,11.24,0.32,0,3,May,5,No Discount,11.24,12.56,1.0,1.02,0.95,1.0,0.07
ORD010015,2024-12-09,CUST02439,New,London,Google Ads,SKU053,Foam Roller Mid,Fitness,Mid,2,39.18,0,47.8,95.6,47.5,48.1,0.5,0,4,December,12,No Discount,48.1,25.0,1.22,1.05,0.95,1.0,0.07
